StateFIPS,CountyFIPS,Name,Total,Employed,Unemployed
36,043,"Herkimer County, NY",28187,26620,1567
36,045,"Jefferson County, NY",45691,42795,2896
36,047,"Kings County, NY",1206229,1142605,63624
36,049,"Lewis County, NY",11752,10949,803
36,051,"Livingston County, NY",31052,29491,1561
36,053,"Madison County, NY",32717,30966,1751
36,055,"Monroe County, NY",363421,346044,17377
36,057,"Montgomery County, NY",22321,21022,1299
36,059,"Nassau County, NY",700139,672300,27839
36,061,"New York County, NY",908259,867324,40935
36,063,"Niagara County, NY",100281,94345,5936
36,065,"Oneida County, NY",101706,96689,5017
36,067,"Onondaga County, NY",221252,211093,10159
36,069,"Ontario County, NY",55084,52667,2417
36,071,"Orange County, NY",178963,171096,7867
36,073,"Orleans County, NY",17760,16727,1033
36,075,"Oswego County, NY",53335,49835,3500
36,077,"Otsego County, NY",28215,26806,1409
36,079,"Putnam County, NY",50700,48646,2054
36,081,"Queens County, NY",1150751,1099048,51703
36,083,"Rensselaer County, NY",81585,78036,3549
36,085,"Richmond County, NY",219313,207941,11372
36,087,"Rockland County, NY",152561,146064,6497
36,089,"St. Lawrence County, NY",43387,40479,2908
36,091,"Saratoga County, NY",117493,112934,4559
36,093,"Schenectady County, NY",75807,72465,3342
36,095,"Schoharie County, NY",14731,13917,814
36,097,"Schuyler County, NY",8281,7775,506
36,099,"Seneca County, NY",15494,14743,751
36,101,"Steuben County, NY",43187,40628,2559
36,103,"Suffolk County, NY",774238,739954,34284
36,105,"Sullivan County, NY",34048,32392,1656
36,107,"Tioga County, NY",23027,21824,1203
36,109,"Tompkins County, NY",50377,48245,2132
36,111,"Ulster County, NY",88189,84222,3967
36,113,"Warren County, NY",32003,30292,1711
36,115,"Washington County, NY",28352,27012,1340
36,117,"Wayne County, NY",44010,41779,2231
36,119,"Westchester County, NY",477963,457115,20848
36,121,"Wyoming County, NY",18115,17133,982
36,123,"Yates County, NY",11720,11194,526
37,001,"Alamance County, NC",78694,74964,3730
37,003,"Alexander County, NC",17778,17022,756
37,005,"Alleghany County, NC",4413,4170,243
37,007,"Anson County, NC",10627,10011,616
37,009,"Ashe County, NC",12468,11870,598
37,011,"Avery County, NC",7551,7171,380
37,013,"Beaufort County, NC",20244,19091,1153
37,015,"Bertie County, NC",8411,7854,557
37,017,"Bladen County, NC",14524,13519,1005
37,019,"Brunswick County, NC",49551,46354,3197
37,021,"Buncombe County, NC",133951,128768,5183
37,023,"Burke County, NC",39733,37798,1935
37,025,"Cabarrus County, NC",100864,96254,4610
37,027,"Caldwell County, NC",35786,33928,1858
37,029,"Camden County, NC",4643,4404,239
37,031,"Carteret County, NC",31473,29850,1623
37,033,"Caswell County, NC",9661,9135,526
37,035,"Catawba County, NC",76648,73016,3632
37,037,"Chatham County, NC",34416,32957,1459
37,039,"Cherokee County, NC",11111,10479,632
37,041,"Chowan County, NC",5585,5227,358
37,043,"Clay County, NC",4039,3818,221
37,045,"Cleveland County, NC",46669,44114,2555
37,047,"Columbus County, NC",22528,21081,1447
37,049,"Craven County, NC",41628,39448,2180
37,051,"Cumberland County, NC",126947,118818,8129
37,053,"Currituck County, NC",13111,12446,665
37,055,"Dare County, NC",19939,18593,1346
37,057,"Davidson County, NC",79258,75444,3814
37,059,"Davie County, NC",20107,19202,905
37,061,"Duplin County, NC",26422,25012,1410
37,063,"Durham County, NC",161608,154321,7287
37,065,"Edgecombe County, NC",22353,20411,1942
37,067,"Forsyth County, NC",182081,173210,8871
37,069,"Franklin County, NC",29255,27725,1530
37,071,"Gaston County, NC",105324,99700,5624
37,073,"Gates County, NC",5175,4909,266
37,075,"Graham County, NC",3092,2819,273
37,077,"Granville County, NC",29191,27928,1263
37,079,"Greene County, NC",9496,8992,504
37,081,"Guilford County, NC",257680,244175,13505
37,083,"Halifax County, NC",20621,18985,1636
37,085,"Harnett County, NC",51302,48328,2974
37,087,"Haywood County, NC",28396,27104,1292
37,089,"Henderson County, NC",52134,49909,2225
37,091,"Hertford County, NC",9287,8676,611
37,093,"Hoke County, NC",19855,18545,1310
37,095,"Hyde County, NC",2103,1904,199
37,097,"Iredell County, NC",84300,80244,4056
37,099,"Jackson County, NC",18773,17751,1022
37,101,"Johnston County, NC",91306,87026,4280
37,103,"Jones County, NC",4501,4263,238
37,105,"Lee County, NC",26150,24611,1539
37,107,"Lenoir County, NC",27566,25947,1619
37,109,"Lincoln County, NC",40966,39033,1933
37,111,"McDowell County, NC",20950,19943,1007
37,113,"Macon County, NC",15171,14353,818
37,115,"Madison County, NC",9671,9200,471
37,117,"Martin County, NC",9784,9122,662
37,119,"Mecklenburg County, NC",581630,554067,27563
37,121,"Mitchell County, NC",6169,5791,378
37,123,"Montgomery County, NC",11664,11061,603
37,125,"Moore County, NC",39389,37411,1978
37,127,"Nash County, NC",43792,40909,2883
37,129,"New Hanover County, NC",115690,110226,5464
37,131,"Northampton County, NC",7791,7225,566
37,133,"Onslow County, NC",63519,60018,3501
37,135,"Orange County, NC",74699,71532,3167
37,137,"Pamlico County, NC",5392,5107,285
37,139,"Pasquotank County, NC",17344,16252,1092
37,141,"Pender County, NC",26769,25350,1419
37,143,"Perquimans County, NC",5086,4758,328
37,145,"Person County, NC",17980,16993,987
37,147,"Pitt County, NC",87935,83032,4903
37,149,"Polk County, NC",8798,8389,409
37,151,"Randolph County, NC",66681,63396,3285
37,153,"Richmond County, NC",16739,15579,1160
37,155,"Robeson County, NC",50401,46394,4007
37,157,"Rockingham County, NC",40727,38423,2304
37,159,"Rowan County, NC",64035,60466,3569
37,161,"Rutherford County, NC",24733,23078,1655
37,163,"Sampson County, NC",29423,27817,1606
37,165,"Scotland County, NC",11601,10540,1061
37,167,"Stanly County, NC",29195,27841,1354
37,169,"Stokes County, NC",21805,20762,1043
37,171,"Surry County, NC",33418,31820,1598
37,173,"Swain County, NC",7096,6663,433
37,175,"Transylvania County, NC",13915,13237,678
37,177,"Tyrrell County, NC",1525,1396,129
37,179,"Union County, NC",115411,110320,5091
37,181,"Vance County, NC",17949,16663,1286
37,183,"Wake County, NC",554963,531092,23871
37,185,"Warren County, NC",7120,6600,520
37,187,"Washington County, NC",4850,4490,360
37,189,"Watauga County, NC",27861,26608,1253
37,191,"Wayne County, NC",53390,50274,3116
37,193,"Wilkes County, NC",30109,28665,1444
37,195,"Wilson County, NC",36377,33408,2969
37,197,"Yadkin County, NC",17557,16786,771
37,199,"Yancey County, NC",7455,7070,385
38,001,"Adams County, ND",1131,1102,29
38,003,"Barnes County, ND",5609,5430,179
38,005,"Benson County, ND",2429,2332,97
38,007,"Billings County, ND",437,424,13
38,009,"Bottineau County, ND",3222,3072,150
38,011,"Bowman County, ND",1832,1792,40
38,013,"Burke County, ND",1143,1091,52
38,015,"Burleigh County, ND",50517,49212,1305
38,017,"Cass County, ND",99994,97756,2238
38,019,"Cavalier County, ND",2111,2055,56
38,021,"Dickey County, ND",2541,2492,49
38,023,"Divide County, ND",1680,1636,44
38,025,"Dunn County, ND",3241,3139,102
38,027,"Eddy County, ND",1276,1221,55
38,029,"Emmons County, ND",1581,1512,69
38,031,"Foster County, ND",1682,1632,50
38,033,"Golden Valley County, ND",969,943,26
38,035,"Grand Forks County, ND",38733,37818,915
38,037,"Grant County, ND",1294,1255,39
38,039,"Griggs County, ND",1157,1124,33
38,041,"Hettinger County, ND",1536,1490,46
38,043,"Kidder County, ND",1373,1321,52
38,045,"LaMoure County, ND",2310,2255,55
38,047,"Logan County, ND",957,924,33
38,049,"McHenry County, ND",3369,3204,165
38,051,"McIntosh County, ND",1238,1200,38
38,053,"McKenzie County, ND",7930,7631,299
38,055,"McLean County, ND",5058,4882,176
38,057,"Mercer County, ND",4643,4439,204
38,059,"Morton County, ND",16758,16212,546
38,061,"Mountrail County, ND",7117,6904,213
38,063,"Nelson County, ND",1531,1479,52
38,065,"Oliver County, ND",896,847,49
38,067,"Pembina County, ND",3652,3469,183
38,069,"Pierce County, ND",1894,1819,75
38,071,"Ramsey County, ND",6133,5958,175
38,073,"Ransom County, ND",2833,2769,64
38,075,"Renville County, ND",1306,1255,51
38,077,"Richland County, ND",8884,8640,244
38,079,"Rolette County, ND",4977,4437,540
38,081,"Sargent County, ND",2327,2282,45
38,083,"Sheridan County, ND",734,693,41
38,085,"Sioux County, ND",1336,1277,59
38,087,"Slope County, ND",435,424,11
38,089,"Stark County, ND",18048,17341,707
38,091,"Steele County, ND",1072,1049,23
38,093,"Stutsman County, ND",11055,10782,273
38,095,"Towner County, ND",1328,1299,29
38,097,"Traill County, ND",4589,4461,128
38,099,"Walsh County, ND",5649,5435,214
38,101,"Ward County, ND",33466,32086,1380
38,103,"Wells County, ND",2185,2101,84
38,105,"Williams County, ND",22585,21599,986
39,001,"Adams County, OH",10987,10156,831
39,003,"Allen County, OH",48450,46006,2444
39,005,"Ashland County, OH",26365,25018,1347
39,007,"Ashtabula County, OH",44399,41673,2726
39,009,"Athens County, OH",28129,26318,1811
39,011,"Auglaize County, OH",24716,23789,927
39,013,"Belmont County, OH",31137,28798,2339
39,015,"Brown County, OH",19569,18429,1140
39,017,"Butler County, OH",190182,181562,8620
39,019,"Carroll County, OH",13491,12562,929
39,021,"Champaign County, OH",19958,19055,903
39,023,"Clark County, OH",63827,60463,3364
39,025,"Clermont County, OH",104313,99654,4659
39,027,"Clinton County, OH",17238,16228,1010
39,029,"Columbiana County, OH",48577,45310,3267
39,031,"Coshocton County, OH",15054,13980,1074
39,033,"Crawford County, OH",19246,18079,1167
39,035,"Cuyahoga County, OH",612160,578168,33992
39,037,"Darke County, OH",26477,25380,1097
39,039,"Defiance County, OH",18453,17536,917
39,041,"Delaware County, OH",105264,101438,3826
39,043,"Erie County, OH",37574,35494,2080
39,045,"Fairfield County, OH",76253,72940,3313
39,047,"Fayette County, OH",14545,13896,649
39,049,"Franklin County, OH",669446,641672,27774
39,051,"Fulton County, OH",22766,21700,1066
39,053,"Gallia County, OH",12176,11340,836
39,055,"Geauga County, OH",49049,46852,2197
39,057,"Greene County, OH",81414,77853,3561
39,059,"Guernsey County, OH",18968,17613,1355
39,061,"Hamilton County, OH",406542,388426,18116
39,063,"Hancock County, OH",41625,40080,1545
39,065,"Hardin County, OH",14434,13709,725
39,067,"Harrison County, OH",6998,6460,538
39,069,"Henry County, OH",13660,12924,736
39,071,"Highland County, OH",16998,15913,1085
39,073,"Hocking County, OH",13063,12329,734
39,075,"Holmes County, OH",21073,20309,764
39,077,"Huron County, OH",28231,26380,1851
39,079,"Jackson County, OH",12853,11837,1016
39,081,"Jefferson County, OH",29024,26583,2441
39,083,"Knox County, OH",31354,29894,1460
39,085,"Lake County, OH",124566,118449,6117
39,087,"Lawrence County, OH",24851,23223,1628
39,089,"Licking County, OH",88594,84685,3909
39,091,"Logan County, OH",23413,22426,987
39,093,"Lorain County, OH",152264,143118,9146
39,095,"Lucas County, OH",211249,200233,11016
39,097,"Madison County, OH",20417,19608,809
39,099,"Mahoning County, OH",106380,99542,6838
39,101,"Marion County, OH",27849,26425,1424
39,103,"Medina County, OH",95889,91657,4232
39,105,"Meigs County, OH",8990,8218,772
39,107,"Mercer County, OH",23516,22743,773
39,109,"Miami County, OH",53220,50887,2333
39,111,"Monroe County, OH",5344,4745,599
39,113,"Montgomery County, OH",251039,238575,12464
39,115,"Morgan County, OH",6780,6214,566
39,117,"Morrow County, OH",16834,15978,856
39,119,"Muskingum County, OH",39897,37474,2423
39,121,"Noble County, OH",4913,4481,432
39,123,"Ottawa County, OH",21118,19744,1374
39,125,"Paulding County, OH",8910,8498,412
39,127,"Perry County, OH",15954,14929,1025
39,129,"Pickaway County, OH",26309,25028,1281
39,131,"Pike County, OH",10851,10031,820
39,133,"Portage County, OH",87472,83048,4424
39,135,"Preble County, OH",21103,20090,1013
39,137,"Putnam County, OH",18975,18275,700
39,139,"Richland County, OH",53626,50633,2993
39,141,"Ross County, OH",33973,32087,1886
39,143,"Sandusky County, OH",31149,29669,1480
39,145,"Scioto County, OH",29999,27662,2337
39,147,"Seneca County, OH",27259,25914,1345
39,149,"Shelby County, OH",24167,23158,1009
39,151,"Stark County, OH",187210,176932,10278
39,153,"Summit County, OH",273479,259430,14049
39,155,"Trumbull County, OH",90798,84612,6186
39,157,"Tuscarawas County, OH",45200,42585,2615
39,159,"Union County, OH",27903,26830,1073
39,161,"Van Wert County, OH",14361,13777,584
39,163,"Vinton County, OH",5476,5088,388
39,165,"Warren County, OH",115051,110242,4809
39,167,"Washington County, OH",27890,25931,1959
39,169,"Wayne County, OH",61460,58995,2465
39,171,"Williams County, OH",19100,18232,868
39,173,"Wood County, OH",70927,67946,2981
39,175,"Wyandot County, OH",12724,12249,475
40,001,"Adair County, OK",8141,7683,458
40,003,"Alfalfa County, OK",2965,2870,95
40,005,"Atoka County, OK",5052,4731,321
40,007,"Beaver County, OK",2885,2798,87
40,009,"Beckham County, OK",11011,10246,765
40,011,"Blaine County, OK",4388,4232,156
40,013,"Bryan County, OK",19490,18680,810
40,015,"Caddo County, OK",11908,11298,610
40,017,"Canadian County, OK",69350,66683,2667
40,019,"Carter County, OK",22690,21557,1133
40,021,"Cherokee County, OK",19259,18237,1022
40,023,"Choctaw County, OK",5742,5319,423
40,025,"Cimarron County, OK",1416,1382,34
40,027,"Cleveland County, OK",139036,133913,5123
40,029,"Coal County, OK",2317,2153,164
40,031,"Comanche County, OK",49391,47196,2195
40,033,"Cotton County, OK",2887,2753,134
40,035,"Craig County, OK",6245,5954,291
40,037,"Creek County, OK",31452,29687,1765
40,039,"Custer County, OK",15181,14514,667
40,041,"Delaware County, OK",17947,17100,847
40,043,"Dewey County, OK",2673,2568,105
40,045,"Ellis County, OK",2254,2171,83
40,047,"Garfield County, OK",28969,27748,1221
40,049,"Garvin County, OK",12697,12042,655
40,051,"Grady County, OK",26059,24810,1249
40,053,"Grant County, OK",3003,2910,93
40,055,"Greer County, OK",2186,2030,156
40,057,"Harmon County, OK",1292,1244,48
40,059,"Harper County, OK",1908,1838,70
40,061,"Haskell County, OK",4493,4134,359
40,063,"Hughes County, OK",5503,5117,386
40,065,"Jackson County, OK",10991,10526,465
40,067,"Jefferson County, OK",2705,2518,187
40,069,"Johnston County, OK",4368,4120,248
40,071,"Kay County, OK",18913,17761,1152
40,073,"Kingfisher County, OK",8444,8174,270
40,075,"Kiowa County, OK",4104,3893,211
40,077,"Latimer County, OK",3716,3406,310
40,079,"Le Flore County, OK",19720,18405,1315
40,081,"Lincoln County, OK",15857,15044,813
40,083,"Logan County, OK",21559,20717,842
40,085,"Love County, OK",6568,6368,200
40,087,"McClain County, OK",18944,18192,752
40,089,"McCurtain County, OK",14780,13760,1020
40,091,"McIntosh County, OK",7042,6435,607
40,093,"Major County, OK",3991,3832,159
40,095,"Marshall County, OK",6607,6285,322
40,097,"Mayes County, OK",19418,18464,954
40,099,"Murray County, OK",6338,6062,276
40,101,"Muskogee County, OK",29588,28033,1555
40,103,"Noble County, OK",5756,5560,196
40,105,"Nowata County, OK",4679,4404,275
40,107,"Okfuskee County, OK",4545,4278,267
40,109,"Oklahoma County, OK",374767,359263,15504
40,111,"Okmulgee County, OK",16123,15005,1118
40,113,"Osage County, OK",21040,19871,1169
40,115,"Ottawa County, OK",14450,13749,701
40,117,"Pawnee County, OK",7478,6999,479
40,119,"Payne County, OK",38882,37488,1394
40,121,"Pittsburg County, OK",17604,16561,1043
40,123,"Pontotoc County, OK",18442,17717,725
40,125,"Pottawatomie County, OK",33026,31553,1473
40,127,"Pushmataha County, OK",4866,4523,343
40,129,"Roger Mills County, OK",1809,1719,90
40,131,"Rogers County, OK",44828,42659,2169
40,133,"Seminole County, OK",9424,8795,629
40,135,"Sequoyah County, OK",16815,15799,1016
40,137,"Stephens County, OK",18974,17232,1742
40,139,"Texas County, OK",9396,9089,307
40,141,"Tillman County, OK",3308,3167,141
40,143,"Tulsa County, OK",317900,303589,14311
40,145,"Wagoner County, OK",36576,34892,1684
40,147,"Washington County, OK",23906,22779,1127
40,149,"Washita County, OK",5311,4956,355
40,151,"Woods County, OK",5216,5055,161
40,153,"Woodward County, OK",9502,8933,569
41,001,"Baker County, OR",6933,6504,429
41,003,"Benton County, OR",46695,44891,1804
41,005,"Clackamas County, OR",212188,203105,9083
41,007,"Clatsop County, OR",18975,18097,878
41,009,"Columbia County, OR",23557,22143,1414
41,011,"Coos County, OR",26370,24713,1657
41,013,"Crook County, OR",9316,8682,634
41,015,"Curry County, OR",9019,8421,598
41,017,"Deschutes County, OR",89650,85369,4281
41,019,"Douglas County, OR",45583,42770,2813
41,021,"Gilliam County, OR",836,787,49
41,023,"Grant County, OR",3098,2866,232
41,025,"Harney County, OR",3413,3204,209
41,027,"Hood River County, OR",13877,13312,565
41,029,"Jackson County, OR",101140,95428,5712
41,031,"Jefferson County, OR",9833,9195,638
41,033,"Josephine County, OR",34195,32019,2176
41,035,"Klamath County, OR",29144,27206,1938
41,037,"Lake County, OR",3443,3228,215
41,039,"Lane County, OR",178047,169145,8902
41,041,"Lincoln County, OR",20843,19695,1148
41,043,"Linn County, OR",56682,53505,3177
41,045,"Malheur County, OR",12445,11771,674
41,047,"Marion County, OR",157013,149200,7813
41,049,"Morrow County, OR",5753,5478,275
41,051,"Multnomah County, OR",442861,424464,18397
41,053,"Polk County, OR",38236,36337,1899
41,055,"Sherman County, OR",892,852,40
41,057,"Tillamook County, OR",11612,11051,561
41,059,"Umatilla County, OR",35921,34040,1881
41,061,"Union County, OR",11944,11252,692
41,063,"Wallowa County, OR",3305,3087,218
41,065,"Wasco County, OR",13655,13011,644
41,067,"Washington County, OR",312711,300084,12627
41,069,"Wheeler County, OR",684,656,28
41,071,"Yamhill County, OR",53067,50668,2399
42,001,"Adams County, PA",55472,53294,2178
42,003,"Allegheny County, PA",648489,615242,33247
42,005,"Armstrong County, PA",33133,30674,2459
42,007,"Beaver County, PA",85443,80207,5236
42,009,"Bedford County, PA",24082,22687,1395
42,011,"Berks County, PA",213539,203031,10508
42,013,"Blair County, PA",60859,57677,3182
42,015,"Bradford County, PA",30214,28262,1952
42,017,"Bucks County, PA",341373,325784,15589
42,019,"Butler County, PA",98766,93817,4949
42,021,"Cambria County, PA",61532,57404,4128
42,023,"Cameron County, PA",2234,2072,162
42,025,"Carbon County, PA",31613,29747,1866
42,027,"Centre County, PA",79058,75796,3262
42,029,"Chester County, PA",280797,270039,10758
42,031,"Clarion County, PA",18053,16953,1100
42,033,"Clearfield County, PA",36354,33733,2621
42,035,"Clinton County, PA",18579,17278,1301
42,037,"Columbia County, PA",33950,32091,1859
42,039,"Crawford County, PA",40559,38150,2409
42,041,"Cumberland County, PA",130295,125064,5231
42,043,"Dauphin County, PA",142301,135593,6708
42,045,"Delaware County, PA",294655,280449,14206
42,047,"Elk County, PA",16356,15464,892
42,049,"Erie County, PA",133789,125178,8611
42,051,"Fayette County, PA",58506,53815,4691
42,053,"Forest County, PA",1893,1746,147
42,055,"Franklin County, PA",77607,73651,3956
42,057,"Fulton County, PA",7314,6857,457
42,059,"Greene County, PA",17318,15991,1327
42,061,"Huntingdon County, PA",19687,18326,1361
42,063,"Indiana County, PA",40217,37321,2896
42,065,"Jefferson County, PA",20730,19326,1404
42,067,"Juniata County, PA",12217,11570,647
42,069,"Lackawanna County, PA",107087,101105,5982
42,071,"Lancaster County, PA",278301,266858,11443
42,073,"Lawrence County, PA",41562,38799,2763
42,075,"Lebanon County, PA",70694,67561,3133
42,077,"Lehigh County, PA",189319,179314,10005
42,079,"Luzerne County, PA",159198,149291,9907
42,081,"Lycoming County, PA",58797,54941,3856
42,083,"McKean County, PA",18515,17303,1212
42,085,"Mercer County, PA",52607,49502,3105
42,087,"Mifflin County, PA",20836,19657,1179
42,089,"Monroe County, PA",82003,76939,5064
42,091,"Montgomery County, PA",448108,429780,18328
42,093,"Montour County, PA",9142,8757,385
42,095,"Northampton County, PA",159085,150961,8124
42,097,"Northumberland County, PA",44014,41296,2718
42,099,"Perry County, PA",24316,23206,1110
42,101,"Philadelphia County/city, PA",704284,657187,47097
42,103,"Pike County, PA",24968,23395,1573
42,105,"Potter County, PA",7390,6816,574
42,107,"Schuylkill County, PA",67661,63524,4137
42,109,"Snyder County, PA",20547,19598,949
42,111,"Somerset County, PA",34234,31799,2435
42,113,"Sullivan County, PA",2844,2642,202
42,115,"Susquehanna County, PA",20904,19729,1175
42,117,"Tioga County, PA",19892,18489,1403
42,119,"Union County, PA",19811,18874,937
42,121,"Venango County, PA",23742,22040,1702
42,123,"Warren County, PA",19804,18732,1072
42,125,"Washington County, PA",107411,100914,6497
42,127,"Wayne County, PA",22564,21282,1282
42,129,"Westmoreland County, PA",183064,172471,10593
42,131,"Wyoming County, PA",14127,13261,866
42,133,"York County, PA",235081,224336,10745
44,001,"Bristol County, RI",26132,24919,1213
44,003,"Kent County, RI",90719,86415,4304
44,005,"Newport County, RI",44231,42145,2086
44,007,"Providence County, RI",323196,305286,17910
44,009,"Washington County, RI",68954,65674,3280
45,001,"Abbeville County, SC",10252,9702,550
45,003,"Aiken County, SC",73907,70293,3614
45,005,"Allendale County, SC",2651,2429,222
45,007,"Anderson County, SC",88643,84665,3978
45,009,"Bamberg County, SC",5295,4827,468
45,011,"Barnwell County, SC",8043,7462,581
45,013,"Beaufort County, SC",72294,68914,3380
45,015,"Berkeley County, SC",96705,92384,4321
45,017,"Calhoun County, SC",6878,6462,416
45,019,"Charleston County, SC",201188,193146,8042
45,021,"Cherokee County, SC",23456,22085,1371
45,023,"Chester County, SC",13344,12404,940
45,025,"Chesterfield County, SC",21568,20516,1052
45,027,"Clarendon County, SC",12677,11849,828
45,029,"Colleton County, SC",16703,15788,915
45,031,"Darlington County, SC",29810,27993,1817
45,033,"Dillon County, SC",12643,11805,838
45,035,"Dorchester County, SC",72954,69685,3269
45,037,"Edgefield County, SC",10514,9931,583
45,039,"Fairfield County, SC",9962,9258,704
45,041,"Florence County, SC",65180,61817,3363
45,043,"Georgetown County, SC",24882,23225,1657
45,045,"Greenville County, SC",244829,234676,10153
45,047,"Greenwood County, SC",31252,29671,1581
45,049,"Hampton County, SC",8203,7734,469
45,051,"Horry County, SC",139740,131738,8002
45,053,"Jasper County, SC",11964,11454,510
45,055,"Kershaw County, SC",29157,27668,1489
45,057,"Lancaster County, SC",38222,36233,1989
45,059,"Laurens County, SC",29943,28417,1526
45,061,"Lee County, SC",6417,5972,445
45,063,"Lexington County, SC",147657,141777,5880
45,065,"McCormick County, SC",3383,3198,185
45,067,"Marion County, SC",12632,11553,1079
45,069,"Marlboro County, SC",9278,8514,764
45,071,"Newberry County, SC",19135,18303,832
45,073,"Oconee County, SC",34119,32396,1723
45,075,"Orangeburg County, SC",35474,32396,3078
45,077,"Pickens County, SC",56189,53455,2734
45,079,"Richland County, SC",199813,190406,9407
45,081,"Saluda County, SC",8870,8476,394
45,083,"Spartanburg County, SC",141957,135410,6547
45,085,"Sumter County, SC",44134,41595,2539
45,087,"Union County, SC",11431,10736,695
45,089,"Williamsburg County, SC",12431,11490,941
45,091,"York County, SC",130280,124395,5885
46,003,"Aurora County, SD",1528,1494,34
46,005,"Beadle County, SD",9459,9213,246
46,007,"Bennett County, SD",1129,1084,45
46,009,"Bon Homme County, SD",2960,2879,81
46,011,"Brookings County, SD",18983,18457,526
46,013,"Brown County, SD",21196,20623,573
46,015,"Brule County, SD",2484,2420,64
46,017,"Buffalo County, SD",730,669,61
46,019,"Butte County, SD",5073,4896,177
46,021,"Campbell County, SD",854,829,25
46,023,"Charles Mix County, SD",3908,3782,126
46,025,"Clark County, SD",1930,1854,76
46,027,"Clay County, SD",7023,6810,213
46,029,"Codington County, SD",15283,14808,475
46,031,"Corson County, SD",1461,1395,66
46,033,"Custer County, SD",4014,3852,162
46,035,"Davison County, SD",11294,11021,273
46,037,"Day County, SD",2873,2751,122
46,039,"Deuel County, SD",2251,2141,110
46,041,"Dewey County, SD",2266,2059,207
46,043,"Douglas County, SD",1680,1637,43
46,045,"Edmunds County, SD",2174,2123,51
46,047,"Fall River County, SD",3039,2905,134
46,049,"Faulk County, SD",1119,1089,30
46,051,"Grant County, SD",4480,4335,145
46,053,"Gregory County, SD",2086,2023,63
46,055,"Haakon County, SD",1111,1084,27
46,057,"Hamlin County, SD",3190,3082,108
46,059,"Hand County, SD",1841,1801,40
46,061,"Hanson County, SD",1778,1717,61
46,063,"Harding County, SD",765,743,22
46,065,"Hughes County, SD",10113,9872,241
46,067,"Hutchinson County, SD",3668,3574,94
46,069,"Hyde County, SD",702,683,19
46,071,"Jackson County, SD",1311,1256,55
46,073,"Jerauld County, SD",1077,1050,27
46,075,"Jones County, SD",572,558,14
46,077,"Kingsbury County, SD",2754,2681,73
46,079,"Lake County, SD",6491,6268,223
46,081,"Lawrence County, SD",13129,12692,437
46,083,"Lincoln County, SD",31596,30908,688
46,085,"Lyman County, SD",1784,1700,84
46,087,"McCook County, SD",3149,3070,79
46,089,"McPherson County, SD",1094,1056,38
46,091,"Marshall County, SD",2473,2377,96
46,093,"Meade County, SD",13746,13310,436
46,095,"Mellette County, SD",774,741,33
46,097,"Miner County, SD",1206,1174,32
46,099,"Minnehaha County, SD",108249,105446,2803
46,101,"Moody County, SD",3970,3823,147
46,102,"Oglala Lakota County, SD",3634,3239,395
46,103,"Pennington County, SD",54987,53277,1710
46,105,"Perkins County, SD",1585,1539,46
46,107,"Potter County, SD",1163,1131,32
46,109,"Roberts County, SD",4865,4663,202
46,111,"Sanborn County, SD",1215,1179,36
46,115,"Spink County, SD",3302,3199,103
46,117,"Stanley County, SD",1879,1834,45
46,119,"Sully County, SD",863,843,20
46,121,"Todd County, SD",3077,2876,201
46,123,"Tripp County, SD",3078,3009,69
46,125,"Turner County, SD",4700,4568,132
46,127,"Union County, SD",8090,7836,254
46,129,"Walworth County, SD",2254,2137,117
46,135,"Yankton County, SD",11643,11341,302
46,137,"Ziebach County, SD",981,936,45
47,001,"Anderson County, TN",33693,32045,1648
47,003,"Bedford County, TN",19835,18846,989
47,005,"Benton County, TN",6744,6262,482
47,007,"Bledsoe County, TN",4325,4023,302
47,009,"Blount County, TN",60872,58202,2670
47,011,"Bradley County, TN",50153,47911,2242
47,013,"Campbell County, TN",14743,13720,1023
47,015,"Cannon County, TN",6024,5744,280
47,017,"Carroll County, TN",12031,11219,812
47,019,"Carter County, TN",23685,22342,1343
47,021,"Cheatham County, TN",20271,19462,809
47,023,"Chester County, TN",8450,8028,422
47,025,"Claiborne County, TN",12706,11913,793
47,027,"Clay County, TN",3044,2844,200
47,029,"Cocke County, TN",14460,13543,917
47,031,"Coffee County, TN",24470,23310,1160
47,033,"Crockett County, TN",6890,6528,362
47,035,"Cumberland County, TN",23576,22174,1402
47,037,"Davidson County, TN",374155,360601,13554
47,039,"Decatur County, TN",4663,4341,322
47,041,"DeKalb County, TN",7553,7131,422
47,043,"Dickson County, TN",24797,23714,1083
47,045,"Dyer County, TN",16376,15357,1019
47,047,"Fayette County, TN",18294,17369,925
47,049,"Fentress County, TN",7111,6671,440
47,051,"Franklin County, TN",19851,18884,967
47,053,"Gibson County, TN",21250,20001,1249
47,055,"Giles County, TN",15282,14665,617
47,057,"Grainger County, TN",9292,8786,506
47,059,"Greene County, TN",30893,29202,1691
47,061,"Grundy County, TN",4793,4482,311
47,063,"Hamblen County, TN",26867,25489,1378
47,065,"Hamilton County, TN",172011,164062,7949
47,067,"Hancock County, TN",2035,1873,162
47,069,"Hardeman County, TN",9201,8633,568
47,071,"Hardin County, TN",10211,9599,612
47,073,"Hawkins County, TN",23723,22439,1284
47,075,"Haywood County, TN",7681,7181,500
47,077,"Henderson County, TN",11995,11172,823
47,079,"Henry County, TN",13932,13109,823
47,081,"Hickman County, TN",10442,9957,485
47,083,"Houston County, TN",3200,2959,241
