FIPS_ST,FIPS_CTY,CPOPARST,AG_ARRST,JURFLAG,COVIND,GRNDTOT,P1TOT,P1VLNT,P1PRPTY,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,OTHASLT,FRGYCNT,FRAUD,EMBEZL,STLNPRP,VANDLSM,WEAPONS,COMVICE,SEXOFF,DRUGTOT,DRGSALE,COCSALE,MJSALE,SYNSALE,OTHSALE,DRGPOSS,COCPOSS,MJPOSS,SYNPOSS,OTHPOSS,GAMBLE,BOOKMKG,NUMBERS,OTGAMBL,OFAGFAM,DUI,LIQUOR,DRUNK,DISORDR,VAGRANT,ALLOTHR,SUSPICN,CURFEW,RUNAWAY
20,049,2541,2,One cnty,62.6722,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,051,28994,5,One cnty,99.6468,1833,169,46,122,1,1,0,44,10,107,5,0,166,6,10,0,12,21,13,0,5,321,45,5,18,0,21,275,5,176,8,86,0,0,0,0,5,247,145,0,95,0,617,0,0,0
20,053,6276,5,One cnty,81.1185,165,9,2,7,0,0,0,2,0,5,1,0,24,0,13,0,1,3,0,0,0,24,12,0,6,0,6,12,0,7,0,5,0,0,0,0,0,14,3,0,2,0,70,0,0,0
20,055,36953,4,One cnty,100.0,1279,237,67,169,5,5,6,51,24,139,4,2,216,9,9,19,4,26,5,0,10,338,58,5,16,0,36,277,11,163,5,98,0,0,0,0,7,76,34,7,15,0,266,0,0,0
20,057,34454,5,One cnty,99.8038,1622,202,39,162,0,5,1,33,10,136,15,1,256,2,13,4,4,66,2,0,4,153,29,0,18,0,10,124,8,70,4,41,0,0,0,0,6,196,60,7,31,0,615,0,0,0
20,059,25394,4,One cnty,100.0,1088,133,40,93,0,2,3,35,15,69,9,0,178,2,8,0,7,44,9,0,6,116,31,0,10,1,19,85,4,45,0,35,0,0,0,0,4,85,25,2,28,0,441,0,0,0
20,061,37212,3,One cnty,100.0,2527,186,94,91,0,6,7,81,8,77,5,1,313,2,8,4,5,61,11,8,8,331,198,16,153,8,20,132,4,100,1,27,0,0,0,0,12,213,47,6,20,0,1291,0,0,0
20,063,2618,2,One cnty,63.5218,42,4,1,3,0,0,0,1,0,3,0,0,5,0,1,0,0,1,0,0,0,5,1,0,1,0,0,4,0,2,0,1,0,0,0,0,0,5,2,0,2,0,15,0,0,0
20,065,2574,2,One cnty,75.0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,3,0,0,0
20,067,7672,2,One cnty,100.0,146,9,2,7,1,0,0,1,2,3,2,0,20,1,1,0,0,0,0,0,0,21,11,0,6,0,5,9,0,5,1,3,0,0,0,0,2,45,4,0,12,0,31,0,0,0
20,069,6122,1,One cnty,100.0,146,12,4,8,0,1,0,3,7,1,0,0,6,0,1,0,2,0,0,0,0,30,14,3,11,0,0,16,0,14,0,2,0,0,0,0,1,16,13,0,1,0,64,0,0,0
20,071,1338,1,One cnty,91.6667,26,7,0,7,0,0,0,0,3,1,2,0,3,0,0,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0
20,073,6129,1,One cnty,100.0,138,11,7,4,0,0,0,7,0,1,2,1,18,1,1,0,3,0,0,0,2,36,23,0,15,0,8,13,1,4,0,8,0,0,0,0,1,7,8,0,8,0,42,0,0,0
20,075,2418,1,One cnty,100.0,30,6,2,4,0,0,0,2,3,1,0,0,4,0,0,1,0,1,0,0,0,4,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6,2,0,0,0,6,0,0,0
20,077,5746,4,One cnty,74.2372,182,31,12,20,0,1,0,10,8,11,0,0,29,1,0,0,1,4,1,0,0,34,18,3,4,1,10,16,1,7,0,8,0,0,0,0,1,19,19,0,5,0,36,0,0,0
20,079,35148,8,Multiple counties,96.3656,1592,190,42,148,0,4,1,37,17,120,7,3,191,3,1,6,10,35,10,0,6,385,82,3,29,9,41,303,12,161,4,126,0,0,0,0,7,133,47,4,60,0,503,0,0,0
20,081,4002,1,One cnty,100.0,104,3,2,1,0,0,0,2,0,1,0,0,4,0,1,0,0,1,0,0,0,11,2,0,0,0,1,10,0,5,0,4,0,0,0,0,1,36,3,0,3,0,40,0,0,0
20,083,1879,1,One cnty,83.3333,18,2,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,0
20,085,13241,4,One cnty,92.5459,675,30,13,17,2,3,0,8,3,8,5,1,45,0,11,0,9,3,1,0,3,121,19,3,6,0,10,102,0,48,0,54,0,0,0,0,0,64,11,7,8,0,359,0,0,0
20,087,18790,8,One cnty,91.4414,287,16,7,9,0,1,0,6,1,7,1,0,37,1,1,0,2,8,0,0,0,20,7,0,5,0,2,13,1,8,0,4,0,0,0,0,3,22,23,0,24,0,127,0,0,0
20,089,2935,1,One cnty,0.0,116,5,2,3,0,0,0,2,1,1,1,0,8,0,1,0,3,1,1,0,0,22,10,1,6,0,3,13,0,8,0,4,0,0,0,0,0,22,5,0,1,0,45,0,0,0
20,091,586756,19,Multiple counties,40.7275,16173,2738,820,1919,24,27,125,644,159,1603,146,9,2324,67,118,50,198,465,260,39,32,2371,237,20,139,6,72,2133,175,1174,92,692,0,0,0,0,37,1647,352,11,395,0,5069,0,0,0
20,093,3928,1,One cnty,83.3333,32,4,1,2,0,0,0,1,2,0,0,0,11,0,1,0,0,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,0,0,2,0,3,0,0,0
20,095,7616,3,One cnty,93.8419,133,17,4,13,0,0,1,3,4,7,1,0,15,1,0,0,2,4,0,0,0,19,4,0,1,0,2,15,1,5,0,9,0,0,0,0,1,10,2,1,3,0,58,0,0,0
20,097,2551,2,One cnty,100.0,54,1,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,13,1,0,1,0,0,11,0,10,1,0,0,0,0,0,0,8,2,0,0,0,23,0,0,0
20,099,20549,5,One cnty,95.2358,354,42,11,30,0,1,0,10,10,19,1,0,53,1,0,0,4,8,3,0,2,32,9,0,6,0,2,23,0,14,1,9,0,0,0,0,2,47,2,1,21,0,136,0,0,0
20,101,1648,1,One cnty,91.6667,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0
20,103,79452,5,Multiple counties,100.0,1845,98,49,50,1,0,5,43,12,28,8,1,218,3,6,0,19,60,9,0,4,162,33,2,17,1,12,128,4,93,0,31,0,0,0,0,5,213,54,3,83,0,907,0,0,0
20,105,3064,1,One cnty,75.0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
20,107,9466,5,One cnty,78.8057,195,17,4,13,0,1,0,3,5,6,1,0,30,0,0,0,1,7,1,0,0,46,5,0,4,0,1,41,1,35,3,2,0,0,0,0,3,44,5,0,1,0,39,0,0,0
20,109,2861,2,Multiple counties,100.0,117,9,2,7,0,1,0,1,4,3,0,0,11,0,4,0,0,0,1,0,0,21,14,0,14,0,0,6,0,6,0,0,0,0,0,0,0,6,2,0,1,0,61,0,0,0
20,111,33103,4,One cnty,97.3356,1185,153,18,135,0,1,1,16,5,126,3,1,196,1,2,0,3,32,2,0,0,137,15,0,9,0,6,122,0,58,0,63,0,0,0,0,0,166,168,18,59,0,246,0,0,0
20,113,28749,8,One cnty,64.288,631,53,11,42,0,1,0,9,4,35,3,0,87,3,8,0,9,20,4,0,1,117,41,2,19,1,20,76,1,45,3,27,0,0,0,0,5,94,26,2,16,0,185,0,0,0
20,115,11930,7,One cnty,90.5581,197,21,3,18,0,0,0,3,8,5,4,1,27,1,0,0,2,3,1,0,2,45,6,0,4,0,2,39,0,25,1,13,0,0,0,0,7,23,15,0,7,0,43,0,0,0
20,117,9850,5,One cnty,91.1658,138,12,8,4,0,4,0,4,1,2,1,0,19,0,0,0,2,5,2,0,1,21,5,0,2,0,2,17,0,9,2,5,0,0,0,0,0,36,4,0,6,0,29,0,0,0
20,119,4257,2,One cnty,37.7026,126,6,3,3,0,0,0,3,1,1,0,0,13,0,2,0,2,1,1,0,0,28,12,1,9,0,3,16,0,9,0,6,0,0,0,0,2,21,5,0,3,0,41,0,0,0
20,121,29778,4,One cnty,100.0,514,70,20,50,0,4,3,13,7,42,1,0,71,0,20,0,2,9,2,0,2,60,15,0,8,1,6,45,0,29,2,14,0,0,0,0,1,73,28,3,9,0,162,0,0,0
20,123,6236,3,One cnty,92.7357,119,10,2,8,0,0,0,2,3,2,2,0,29,0,1,0,0,3,3,0,0,27,13,1,3,0,9,14,1,8,0,5,0,0,0,0,1,12,3,0,6,0,22,0,0,0
20,125,32742,5,One cnty,92.7489,948,175,32,143,0,2,1,29,20,114,5,3,188,23,10,1,15,32,5,0,4,139,25,1,9,0,16,113,1,57,1,53,0,0,0,0,7,64,22,2,44,0,215,0,0,0
20,127,5563,2,One cnty,100.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0
20,129,2947,2,One cnty,100.0,74,17,10,7,0,3,0,7,2,5,0,0,15,0,2,0,3,3,0,0,1,9,2,0,0,0,1,7,0,1,1,5,0,0,0,0,1,5,0,0,3,0,14,0,0,0
20,131,10191,3,Multiple counties,96.6621,157,14,6,7,0,0,1,5,0,6,1,0,19,0,6,0,2,0,0,0,1,20,10,0,5,0,5,10,0,9,0,1,0,0,0,0,0,38,6,0,0,0,52,0,0,0
20,133,16230,3,One cnty,99.4367,311,18,5,13,0,0,1,4,4,8,1,0,38,2,0,0,2,0,0,0,0,32,6,0,2,0,4,26,0,15,2,9,0,0,0,0,0,32,6,1,23,0,156,0,0,0
20,135,2969,1,One cnty,100.0,40,2,0,2,0,0,0,0,1,1,0,0,3,0,0,0,2,1,0,0,0,4,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,15,0,0,1,0,11,0,0,0
20,137,5500,2,One cnty,100.0,87,6,3,3,0,1,0,2,1,1,1,0,8,0,7,0,1,1,0,0,0,11,8,1,1,0,6,3,0,3,0,0,0,0,0,0,0,16,1,0,1,0,34,0,0,0
20,139,15677,8,One cnty,83.9686,220,39,8,32,0,0,0,7,8,22,2,0,53,1,1,0,4,2,2,0,1,20,5,0,2,0,2,15,0,9,0,6,0,0,0,0,1,28,11,3,4,0,48,0,0,0
20,141,3634,2,One cnty,100.0,39,5,0,5,0,0,0,0,1,4,0,0,12,0,0,0,0,1,0,0,0,7,4,0,2,0,1,4,1,0,0,2,0,0,0,0,0,7,0,1,2,0,2,0,0,0
20,143,5919,3,One cnty,100.0,28,5,0,5,0,0,0,0,2,3,0,0,5,0,0,0,0,0,0,0,0,6,1,0,1,0,0,5,0,3,0,2,0,0,0,0,0,4,2,0,0,0,5,0,0,0
20,145,6776,2,One cnty,100.0,129,17,7,10,0,1,2,4,0,9,1,0,38,2,1,0,1,3,0,0,1,21,4,0,2,0,2,17,1,7,1,8,0,0,0,0,1,11,11,0,6,0,16,0,0,0
20,147,5361,1,One cnty,100.0,71,8,3,5,0,0,0,3,3,2,0,0,18,0,5,0,0,0,0,0,0,13,5,0,5,0,0,8,0,1,0,7,0,0,0,0,0,11,2,1,3,0,10,0,0,0
20,149,23504,6,One cnty,96.1921,657,54,17,37,0,0,0,17,8,27,2,0,60,3,24,0,10,8,3,0,1,69,15,0,13,0,2,54,1,37,2,13,0,0,0,0,0,55,30,0,11,0,327,0,0,0
20,151,9649,3,One cnty,100.0,1422,16,6,10,0,0,0,6,1,9,0,0,39,0,0,0,1,4,10,0,1,39,9,0,8,0,0,31,1,22,0,7,0,0,0,0,3,41,186,1,6,0,1075,0,0,0
20,153,2494,2,One cnty,100.0,69,4,3,1,0,3,0,0,0,1,0,0,9,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,2,4,0,26,0,0,0
20,155,63213,5,One cnty,99.474,2590,326,53,274,1,0,7,44,26,229,16,2,341,13,29,13,24,76,13,0,8,300,62,5,23,2,32,232,17,82,6,126,0,0,0,0,5,207,152,4,67,0,1011,0,0,0
20,157,4657,2,One cnty,93.2217,89,15,5,10,0,1,0,3,3,4,1,2,9,0,0,0,0,2,0,0,1,8,2,0,1,0,1,6,0,5,0,1,0,0,0,0,0,8,0,0,5,0,40,0,0,0
20,159,9899,7,One cnty,50.3039,228,32,8,24,0,0,0,7,3,18,2,0,30,1,2,0,3,15,1,0,0,33,8,0,5,0,3,25,1,13,1,10,0,0,0,0,2,25,11,2,6,0,66,0,0,0
20,161,75609,2,One cnty,100.0,2760,215,49,167,1,8,3,37,22,134,8,2,278,13,19,0,18,91,14,0,1,301,46,5,12,1,28,255,7,185,6,56,0,0,0,0,9,388,505,0,88,0,819,0,0,0
20,163,5146,3,One cnty,97.8608,70,2,1,1,0,1,0,0,0,1,0,0,14,0,0,0,1,3,5,0,0,18,10,2,5,0,3,8,1,3,1,3,0,0,0,0,0,14,2,0,5,0,5,0,0,0
20,165,3078,1,One cnty,100.0,83,4,0,4,0,0,0,0,1,2,0,1,11,0,13,0,3,2,1,0,0,3,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,7,1,0,0,0,37,0,0,0
20,167,7011,2,One cnty,100.0,201,21,6,15,0,0,0,6,5,9,1,0,39,1,3,0,3,4,4,0,0,27,3,0,3,0,0,24,0,17,0,7,0,0,0,0,4,14,15,0,16,0,50,0,0,0
20,169,55379,4,One cnty,100.0,2032,396,67,328,2,8,7,50,23,279,25,1,446,17,16,13,23,114,11,0,4,272,33,3,14,0,17,238,9,128,2,99,0,0,0,0,7,177,38,10,72,0,417,0,0,0
20,171,4941,2,One cnty,100.0,114,7,5,2,0,0,0,5,0,1,1,0,19,0,0,0,0,1,2,0,0,8,4,0,2,0,2,4,0,3,0,1,0,0,0,0,2,14,2,1,2,0,56,0,0,0
20,173,512127,22,Multiple counties,99.7856,11464,2782,895,1887,30,36,140,690,181,1527,166,12,2421,71,67,59,158,447,295,44,33,1726,162,13,99,5,45,1564,196,673,89,606,0,0,0,0,21,1132,147,1,409,0,1650,0,0,0
20,175,23064,2,One cnty,100.0,527,51,23,28,1,0,3,19,14,13,0,1,91,4,4,0,4,15,4,0,3,60,13,1,8,0,4,47,4,27,0,16,0,0,0,0,4,74,20,5,13,0,174,0,0,0
20,177,177853,16,One cnty,28.4462,3735,880,298,582,10,10,44,234,54,459,54,14,793,19,18,14,55,149,101,14,12,595,79,10,39,1,28,516,58,211,29,218,0,0,0,0,6,335,203,1,127,0,411,0,0,0
20,179,2492,2,One cnty,39.7271,56,5,1,4,0,0,0,1,0,3,0,0,7,0,4,0,0,1,0,0,0,6,1,0,1,0,1,5,0,3,0,2,0,0,0,0,0,6,5,0,1,0,19,0,0,0
20,181,5946,2,One cnty,100.0,216,12,4,8,0,1,0,3,0,8,0,0,39,0,1,1,1,1,0,0,0,68,9,1,6,0,2,59,2,33,1,23,0,0,0,0,2,19,7,0,2,0,62,0,0,0
20,183,3655,2,One cnty,56.0876,76,9,2,6,0,0,0,2,1,6,0,0,13,0,1,0,1,2,0,0,0,12,6,0,4,0,2,7,0,4,0,2,0,0,0,0,0,8,3,0,2,0,23,0,0,0
20,185,4178,4,One cnty,81.3707,56,6,2,4,1,0,0,0,0,3,1,0,11,0,0,0,1,1,0,0,0,9,1,0,1,0,0,8,0,7,0,1,0,0,0,0,0,8,1,1,1,0,17,0,0,0
20,187,2028,1,One cnty,58.3333,23,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,9,0,0,0
20,189,5788,2,One cnty,68.6593,121,9,5,4,0,0,0,5,1,3,0,0,12,0,2,0,3,3,1,0,0,19,11,0,8,0,2,9,0,5,0,3,0,0,0,0,0,18,15,0,5,0,33,0,0,0
20,191,22319,8,Multiple counties,88.0203,545,40,9,31,0,0,1,8,5,22,3,0,86,2,2,0,4,16,2,0,0,47,6,0,3,0,2,42,4,14,0,23,0,0,0,0,0,74,6,1,6,0,258,0,0,0
20,193,7814,2,One cnty,100.0,279,23,4,19,0,1,0,3,5,13,1,0,49,1,3,3,6,9,3,0,0,28,10,0,8,0,2,17,0,15,0,2,0,0,0,0,0,52,6,0,11,0,85,0,0,0
20,195,2900,2,One cnty,94.819,154,4,3,1,0,0,0,3,0,1,0,0,9,2,1,0,2,0,0,0,0,73,13,0,5,3,4,60,2,42,2,15,0,0,0,0,0,8,2,0,4,0,48,0,0,0
20,197,6898,4,One cnty,85.6613,151,8,4,5,0,0,0,3,3,1,0,0,12,0,0,0,3,3,0,0,2,10,5,0,1,0,3,5,0,2,0,3,0,0,0,0,0,12,2,0,5,0,95,0,0,0
20,199,1517,1,One cnty,83.3333,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,0,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,201,5533,1,One cnty,100.0,79,9,1,8,0,0,0,1,3,5,0,0,10,0,2,0,1,4,0,0,0,6,3,0,3,0,0,3,0,3,0,0,0,0,0,0,0,12,1,0,0,0,33,0,0,0
20,203,2130,1,One cnty,100.0,50,12,1,11,0,0,0,1,8,3,0,0,5,1,0,0,0,3,0,0,1,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,4,0,0,3,0,16,0,0,0
20,205,8704,3,One cnty,97.8018,198,18,6,11,0,0,0,6,2,7,2,0,38,1,3,0,3,2,1,0,0,27,7,0,5,0,1,20,1,10,0,9,0,0,0,0,0,24,8,2,10,0,62,0,0,0
20,207,3062,2,One cnty,100.0,81,7,3,4,0,1,0,2,0,2,0,2,10,0,0,0,0,0,0,0,1,5,3,0,0,0,2,3,0,1,0,1,0,0,0,0,0,11,1,0,1,0,44,0,0,0
20,209,163625,8,Multiple counties,4.2284,4477,1075,351,725,11,12,55,272,63,594,64,3,1059,23,29,16,66,193,119,17,18,649,53,5,30,1,17,596,75,261,37,224,0,0,0,0,10,383,46,0,179,0,595,0,0,0
20,777,0,4,One cnty,100.0,77,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,1,0,0,0,15,5,0,0,0,5,9,2,7,0,0,0,0,0,0,4,10,0,6,7,0,18,0,0,0
21,001,19091,4,One cnty,100.0,712,11,4,7,0,0,0,3,3,4,0,0,12,2,1,0,1,0,0,0,1,27,7,1,1,1,5,19,1,3,1,14,0,0,0,0,8,63,0,70,18,0,498,0,0,0
21,003,20743,3,One cnty,100.0,1010,42,20,23,2,2,1,14,10,11,1,0,50,2,2,0,10,0,2,0,4,75,12,2,1,1,8,62,6,7,3,46,0,0,0,0,35,108,0,41,18,0,620,0,0,0
21,005,22064,4,One cnty,100.0,917,48,10,38,0,0,4,5,8,29,0,0,45,4,4,3,3,2,1,0,2,86,29,10,8,3,9,56,14,9,4,28,0,0,0,0,23,93,0,30,18,0,555,0,0,0
21,007,8195,3,One cnty,100.0,192,11,3,8,0,0,0,2,5,3,0,1,14,0,0,0,2,1,1,0,0,35,8,0,6,0,2,27,3,4,3,16,0,0,0,0,5,21,0,4,3,0,93,0,0,0
21,009,43822,5,One cnty,100.0,2527,175,32,144,1,1,7,23,18,117,6,3,202,4,5,4,12,9,5,0,3,296,94,5,20,12,57,194,5,28,29,132,0,0,0,0,45,190,1,196,56,0,1325,0,0,0
21,011,12343,3,One cnty,100.0,160,4,1,3,0,0,0,1,1,2,0,0,8,0,0,0,1,0,0,0,0,15,5,1,1,0,4,9,2,1,2,4,0,0,0,0,3,20,0,10,4,0,93,0,0,0
21,013,27044,5,One cnty,100.0,2330,217,27,190,0,1,9,17,19,169,2,0,122,4,19,3,6,6,3,0,2,475,151,18,6,21,106,323,10,18,64,231,0,0,0,0,17,180,0,122,53,0,1100,0,0,2
21,015,129325,5,One cnty,100.0,6536,862,63,798,4,4,25,31,61,718,17,2,160,43,42,26,47,59,14,10,14,486,112,29,26,8,48,368,211,21,34,102,0,0,0,0,120,642,1,534,77,0,3398,0,0,1
21,017,20143,4,Multiple counties,100.0,971,55,14,41,0,1,3,9,7,32,2,0,69,5,2,0,5,3,1,0,1,50,19,6,2,4,7,30,11,3,5,11,0,0,0,0,56,70,0,103,32,0,518,0,0,0
21,019,48022,7,One cnty,100.0,2141,290,26,263,5,3,8,11,26,234,3,0,94,5,11,9,12,13,3,0,3,184,93,43,10,12,28,84,19,22,8,35,0,0,0,0,38,220,0,272,18,0,968,0,0,1
21,021,30026,5,Multiple counties,100.0,1512,69,14,55,0,4,2,7,27,23,5,0,104,7,14,0,13,5,1,0,1,177,54,18,7,3,26,121,34,23,7,58,0,0,0,0,42,116,0,151,45,0,767,0,0,0
21,023,8277,4,One cnty,100.0,128,4,1,3,0,0,0,0,1,3,0,0,8,0,0,0,1,1,2,0,0,7,2,0,1,0,1,5,0,1,0,3,0,0,0,0,14,25,0,7,1,0,56,0,0,0
21,025,13398,3,One cnty,100.0,343,5,1,3,0,0,0,1,1,2,0,0,6,0,0,1,4,0,0,0,0,20,7,3,1,0,3,12,1,0,1,11,0,0,0,0,11,36,0,71,6,0,181,0,0,0
21,027,19995,5,One cnty,100.0,488,26,10,16,1,0,0,8,6,8,2,0,17,4,1,0,3,2,2,0,1,21,8,1,1,1,5,12,1,1,1,9,0,0,0,0,30,48,0,28,17,0,287,0,0,0
21,029,79490,9,One cnty,100.0,2212,175,22,153,1,2,8,11,26,120,6,0,156,8,15,4,23,9,4,0,4,232,85,21,16,10,39,143,41,14,14,74,0,0,0,0,52,224,0,109,28,0,1169,0,0,0
21,031,12969,3,One cnty,100.0,396,10,3,7,0,0,0,3,2,5,0,0,20,3,0,0,4,0,0,0,0,55,29,1,1,0,27,26,1,0,4,22,0,0,0,0,20,44,0,29,10,0,198,0,0,1
21,033,12607,3,One cnty,100.0,713,62,4,58,0,0,1,3,12,43,3,0,64,10,0,4,10,0,6,0,3,57,11,1,3,0,7,46,2,12,4,29,0,0,0,0,15,46,0,24,15,0,395,0,0,0
21,035,38504,4,One cnty,100.0,1324,104,21,83,1,1,2,17,15,66,2,0,110,2,1,1,16,12,4,0,3,123,38,7,6,4,21,83,11,19,21,33,0,0,0,0,33,175,1,91,18,0,631,0,0,0
21,037,92267,14,One cnty,100.0,5908,464,46,418,1,7,24,14,51,357,10,0,239,45,19,17,45,31,12,0,12,712,112,49,21,13,29,595,384,84,45,83,0,0,0,0,67,497,3,654,239,2,2839,0,0,11
21,039,4825,3,One cnty,100.0,100,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,3,0,0,0,3,6,0,0,0,5,0,0,0,0,4,10,0,3,1,0,65,0,0,0
21,041,10668,3,One cnty,100.0,833,37,4,33,0,0,1,2,9,22,2,0,44,2,0,1,4,5,2,0,0,110,19,5,1,0,12,90,32,13,3,42,0,0,0,0,11,84,0,36,11,0,484,0,0,2
21,043,27018,5,One cnty,100.0,517,34,4,30,0,1,1,2,5,25,0,0,22,2,1,0,1,4,1,0,1,41,13,5,3,1,4,27,2,1,4,20,0,0,0,0,14,53,0,37,4,0,303,0,0,0
21,045,15764,3,One cnty,100.0,590,13,2,11,0,0,0,2,7,2,1,0,10,0,1,0,4,1,1,0,0,48,13,1,1,1,11,34,2,0,2,30,0,0,0,0,12,56,0,40,7,0,396,0,0,0
21,047,73076,7,One cnty,99.8982,5016,446,73,373,6,3,32,33,77,276,20,0,261,17,23,12,34,24,17,0,10,665,274,25,42,37,169,383,34,216,23,110,3,0,0,0,99,305,5,218,106,1,2770,0,0,0
21,049,35750,4,One cnty,100.0,2901,233,36,197,0,7,10,19,26,167,4,0,80,10,21,1,31,11,8,1,5,162,59,11,6,19,23,94,23,11,12,48,0,0,0,0,34,147,1,331,33,0,1791,0,0,2
21,051,20860,4,One cnty,100.0,821,44,9,36,0,1,2,5,13,22,0,0,19,1,1,0,12,0,4,0,1,61,18,2,4,1,11,43,3,0,5,34,0,0,0,0,28,61,0,167,37,0,383,0,0,0
21,053,10145,3,One cnty,100.0,145,13,5,8,2,0,0,2,3,3,2,0,10,0,0,0,4,0,1,0,0,15,6,0,2,0,3,8,1,1,0,6,0,0,0,0,5,18,0,11,7,0,60,0,0,0
21,055,9148,3,One cnty,100.0,358,14,2,13,0,0,0,1,3,8,2,0,28,0,1,1,0,5,0,0,1,21,4,0,1,0,2,17,1,2,2,11,0,0,0,0,20,30,0,6,2,0,227,0,0,0
21,057,6732,3,One cnty,100.0,189,8,2,6,0,0,0,1,4,2,0,0,3,0,0,0,1,0,0,0,0,14,5,2,0,1,1,9,0,1,2,5,0,0,0,0,9,41,0,14,3,0,95,0,0,0
21,059,99678,3,One cnty,100.0,5814,728,62,666,3,6,17,35,147,452,61,5,356,27,28,12,18,21,21,0,15,660,226,23,20,11,172,427,21,78,25,303,0,0,0,0,100,424,3,260,90,0,3047,0,0,5
21,061,11959,3,One cnty,100.0,288,15,8,7,0,1,0,7,5,2,0,0,9,0,1,0,1,0,2,0,0,31,13,0,3,0,10,17,2,1,1,12,0,0,0,0,13,32,0,10,3,0,170,0,0,0
21,063,7594,3,One cnty,100.0,47,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,2,0,1,0,1,2,0,0,0,2,0,0,0,0,1,8,0,2,0,0,25,0,0,0
21,065,14298,5,One cnty,100.0,314,5,2,2,0,0,0,2,1,1,0,0,8,1,1,1,1,0,0,0,0,14,6,1,1,1,3,7,1,0,1,6,0,0,0,0,2,37,0,40,12,0,191,0,0,0
21,067,317853,9,One cnty,100.0,15677,3470,336,3134,23,38,165,111,480,2435,207,12,1074,116,99,130,179,120,57,66,34,1470,401,191,74,48,87,1052,348,381,98,225,0,0,0,0,264,1190,22,1802,324,6,5203,0,0,50
21,069,14670,3,One cnty,100.0,440,21,5,16,0,0,0,5,7,7,1,0,33,0,2,0,2,2,2,0,0,49,15,2,3,3,7,34,6,12,8,8,0,0,0,0,11,85,0,37,4,0,192,0,0,0
21,071,37298,8,One cnty,100.0,1649,43,8,34,0,1,0,7,11,22,1,0,27,3,3,7,5,2,1,0,1,98,46,5,4,5,32,51,8,2,11,30,0,0,0,0,57,160,1,208,30,0,1003,0,0,0
21,073,50541,11,One cnty,100.0,3400,283,55,228,6,1,23,26,34,175,17,2,252,21,12,3,50,12,10,0,3,377,127,48,22,14,44,244,48,82,20,95,0,0,0,0,55,417,0,146,75,0,1684,0,0,0
21,075,6123,4,One cnty,97.0521,611,40,3,37,0,0,0,2,12,23,2,0,18,4,1,3,0,2,1,0,1,34,12,6,4,0,1,22,4,1,1,15,0,0,0,0,11,56,0,13,2,0,425,0,0,0
21,077,8632,4,One cnty,100.0,304,13,4,9,0,0,0,3,4,5,1,0,13,0,0,1,5,0,0,0,0,12,4,2,1,0,1,7,3,0,1,2,0,0,0,0,7,46,0,42,8,0,157,0,0,0
21,079,17279,4,One cnty,100.0,629,18,8,10,0,0,0,7,3,7,0,0,28,1,2,2,2,3,2,0,0,88,22,12,1,3,6,65,15,20,19,11,0,0,0,0,20,53,0,27,11,0,370,0,0,0
